Time,Ask,Bid,AskVolume,BidVolume,
2014.08.15,00:16:31.523,1.33613,1.3361,1.25,2.25
2014.08.15,00:16:32.087,1.33613,1.3361,1.69,1.5
2014.08.15,00:16:32.808,1.33613,1.3361,1,1.5
2014.08.15,00:16:33.062,1.33615,1.33612,8.67,1
2014.08.15,00:16:33.588,1.33615,1.33613,4.54,1
2014.08.15,00:16:38.158,1.33614,1.33612,1,1
2014.08.15,00:16:38.209,1.33613,1.33611,1,1
2014.08.15,00:16:38.713,1.33615,1.33612,10.32,1
2014.08.15,00:16:39.552,1.33615,1.33613,10.92,1
2014.08.15,00:16:44.989,1.33615,1.33613,4.54,1
2014.08.15,00:16:46.732,1.33615,1.33614,2.25,2.25
2014.08.15,00:16:46.884,1.33618,1.33616,1,1
